Receiver_account,Duration,Date,Time,Total_amount,Sender_account,Sender_count,Payment_currency,Received_currency,Amount,Laundering_type,Payment_type
281946850,30 days,2023-02-04,19:00:06,1833898.2200000004,822164012,17,UK pounds,UK pounds,13574.19,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,19:01:32,1833898.2200000004,6438670140,17,UK pounds,UK pounds,5849.42,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,19:03:28,1833898.2200000004,7259175917,17,UK pounds,UK pounds,8511.34,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,19:04:16,1833898.2200000004,6438670140,17,UK pounds,UK pounds,5793.31,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,19:04:28,1833898.2200000004,1427283247,17,UK pounds,UK pounds,5035.63,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,19:08:59,1833898.2200000004,2510753891,17,UK pounds,UK pounds,14517.01,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,19:10:56,1833898.2200000004,1427283247,17,UK pounds,UK pounds,5113.68,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,19:32:36,1833898.2200000004,8080765512,17,UK pounds,UK pounds,10267.5,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,19:33:13,1833898.2200000004,822164012,17,UK pounds,UK pounds,13624.9,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,19:38:32,1833898.2200000004,1427283247,17,UK pounds,UK pounds,5094.95,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,19:44:15,1833898.2200000004,7739104535,17,UK pounds,UK pounds,5796.19,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,19:47:28,1833898.2200000004,1206694629,17,UK pounds,UK pounds,15264.34,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,19:51:29,1833898.2200000004,822164012,17,UK pounds,UK pounds,13613.27,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,19:53:16,1833898.2200000004,483996071,17,UK pounds,UK pounds,6450.31,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,20:08:38,1833898.2200000004,2735243056,17,UK pounds,UK pounds,13470.13,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,20:26:11,1833898.2200000004,483996071,17,UK pounds,UK pounds,6437.0,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,20:27:47,1833898.2200000004,9663456063,17,UK pounds,UK pounds,6745.29,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,20:38:35,1833898.2200000004,7739104535,17,UK pounds,UK pounds,5802.04,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,20:38:38,1833898.2200000004,4761304870,17,UK pounds,UK pounds,6634.3,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,20:40:04,1833898.2200000004,5021054917,17,UK pounds,UK pounds,6906.91,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,20:40:11,1833898.2200000004,7739104535,17,UK pounds,UK pounds,5792.74,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,20:47:25,1833898.2200000004,5021054917,17,UK pounds,UK pounds,6899.46,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,20:51:36,1833898.2200000004,2048094028,17,UK pounds,UK pounds,8198.22,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,20:57:01,1833898.2200000004,1427283247,17,UK pounds,UK pounds,5046.32,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,20:58:56,1833898.2200000004,7259175917,17,UK pounds,UK pounds,8607.46,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,21:13:56,1833898.2200000004,8080765512,17,UK pounds,UK pounds,10319.48,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,21:23:37,1833898.2200000004,2048094028,17,UK pounds,UK pounds,8234.78,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,21:27:58,1833898.2200000004,9663456063,17,UK pounds,UK pounds,6703.29,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,21:39:31,1833898.2200000004,8080765512,17,UK pounds,UK pounds,10373.39,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,21:45:05,1833898.2200000004,483996071,17,UK pounds,UK pounds,6603.37,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,21:45:44,1833898.2200000004,2048094028,17,UK pounds,UK pounds,8185.94,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,21:49:33,1833898.2200000004,4761304870,17,UK pounds,UK pounds,6631.32,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,21:52:30,1833898.2200000004,7259175917,17,UK pounds,UK pounds,8513.73,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,21:56:56,1833898.2200000004,8080765512,17,UK pounds,UK pounds,10299.27,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,21:57:27,1833898.2200000004,2510753891,17,UK pounds,UK pounds,14581.58,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,21:58:16,1833898.2200000004,9663456063,17,UK pounds,UK pounds,6727.65,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,22:12:46,1833898.2200000004,7259175917,17,UK pounds,UK pounds,8528.11,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,22:21:20,1833898.2200000004,4761304870,17,UK pounds,UK pounds,6663.99,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,22:27:19,1833898.2200000004,4761304870,17,UK pounds,UK pounds,6594.8,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,22:35:37,1833898.2200000004,2735243056,17,UK pounds,UK pounds,13399.14,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,22:38:36,1833898.2200000004,6438670140,17,UK pounds,UK pounds,5732.17,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,23:01:08,1833898.2200000004,7510744893,17,UK pounds,UK pounds,21827.99,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:04:42,1833898.2200000004,5021054917,17,UK pounds,UK pounds,6911.17,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:04:51,1833898.2200000004,1206694629,17,UK pounds,UK pounds,15307.56,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,23:12:16,1833898.2200000004,6438670140,17,UK pounds,UK pounds,5852.91,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,23:32:07,1833898.2200000004,3658158165,17,UK pounds,UK pounds,6085.28,Normal_Fan_In,Credit card
281946850,30 days,2023-02-04,23:34:04,1833898.2200000004,7510744893,17,UK pounds,UK pounds,21939.61,Normal_Fan_In,Debit card
281946850,30 days,2023-02-04,23:35:28,1833898.2200000004,2735243056,17,UK pounds,UK pounds,13491.55,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:36:22,1833898.2200000004,9663456063,17,UK pounds,UK pounds,6699.29,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:36:47,1833898.2200000004,8080765512,17,UK pounds,UK pounds,10212.67,Normal_Fan_In,ACH
281946850,30 days,2023-02-04,23:38:24,1833898.2200000004,7259175917,17,UK pounds,UK pounds,8503.59,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:57:43,1833898.2200000004,7739104535,17,UK pounds,UK pounds,5892.38,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:59:43,1833898.2200000004,3658158165,17,UK pounds,UK pounds,6105.82,Normal_Fan_In,Cheque
281946850,30 days,2023-02-04,23:59:56,1833898.2200000004,4761304870,17,UK pounds,UK pounds,6606.56,Normal_Fan_In,ACH
281946850,30 days,2023-02-08,14:25:05,1833898.2200000004,2510647780,17,UK pounds,UK pounds,2143.36,Smurfing,Cash Deposit
281946850,30 days,2023-02-09,10:08:55,1833898.2200000004,2510647780,17,UK pounds,UK pounds,2712.85,Smurfing,Cash Deposit
281946850,30 days,2023-02-02,17:14:47,1833898.2200000004,2510647780,17,UK pounds,UK pounds,5403.3,Smurfing,Cash Deposit
281946850,30 days,2023-01-11,15:25:42,1833898.2200000004,2510647780,17,UK pounds,UK pounds,4564.02,Smurfing,Cash Deposit
281946850,30 days,2023-01-12,10:03:03,1833898.2200000004,2510647780,17,UK pounds,UK pounds,2349.67,Smurfing,Cash Deposit
281946850,30 days,2023-01-13,12:44:26,1833898.2200000004,2510647780,17,UK pounds,UK pounds,1150.85,Smurfing,Cash Deposit
281946850,30 days,2023-01-19,07:03:42,1833898.2200000004,2510647780,17,UK pounds,UK pounds,2647.23,Smurfing,Cash Deposit
281946850,30 days,2023-01-20,13:45:44,1833898.2200000004,2510647780,17,UK pounds,UK pounds,1831.06,Smurfing,Cash Deposit
281946850,30 days,2023-02-10,13:48:21,1833898.2200000004,2510647780,17,UK pounds,UK pounds,1742.57,Smurfing,Cash Deposit
281946850,30 days,2023-01-16,14:49:49,1833898.2200000004,2510647780,17,UK pounds,UK pounds,2332.44,Smurfing,Cash Deposit
281946850,30 days,2023-01-17,13:07:49,1833898.2200000004,2510647780,17,UK pounds,UK pounds,1971.38,Smurfing,Cash Deposit
281946850,30 days,2023-01-18,09:12:50,1833898.2200000004,2510647780,17,UK pounds,UK pounds,3129.46,Smurfing,Cash Deposit
281946850,30 days,2023-02-06,13:19:59,1833898.2200000004,2510647780,17,UK pounds,UK pounds,4108.12,Smurfing,Cash Deposit
281946850,30 days,2023-02-07,09:20:43,1833898.2200000004,2510647780,17,UK pounds,UK pounds,3312.14,Smurfing,Cash Deposit
364980826,23 hours,2022-11-25,13:36:56,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4965.2,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,13:39:57,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5991.63,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,13:42:12,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11850.76,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,13:44:08,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6439.37,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,13:48:37,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5929.14,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,21:11:12,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12523.3,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:28:03,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5904.78,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,13:55:59,2358454.7800000007,383897474,18,UK pounds,UK pounds,6407.1,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,14:00:02,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5409.21,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,14:01:22,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18092.44,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,14:05:13,2358454.7800000007,4256160164,18,UK pounds,UK pounds,6479.95,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,14:06:39,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23266.84,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,14:07:18,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11528.08,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,14:08:21,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4897.64,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,14:10:04,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4519.48,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,14:12:27,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4472.71,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,14:22:24,2358454.7800000007,4798967807,18,UK pounds,UK pounds,22978.92,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,14:25:13,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11825.87,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,14:29:23,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5905.66,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,21:29:56,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6538.21,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:31:04,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23153.23,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:35:50,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12620.02,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,21:38:55,2358454.7800000007,383897474,18,UK pounds,UK pounds,6504.3,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:49:34,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7757.04,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,14:43:03,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10355.17,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,14:43:18,2358454.7800000007,4798967807,18,UK pounds,UK pounds,23145.38,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,14:44:37,2358454.7800000007,3442580184,18,UK pounds,UK pounds,15006.7,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:55:25,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12605.73,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,14:52:28,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4433.89,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,21:59:07,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18219.2,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,22:06:00,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11488.48,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,14:57:38,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4492.28,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,22:10:27,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17331.47,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,22:38:07,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12614.49,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,15:09:37,2358454.7800000007,2817127561,18,UK pounds,UK pounds,7015.59,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,22:40:03,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10416.41,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,22:45:18,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18321.51,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,22:47:34,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17344.19,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,15:18:57,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4865.91,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,22:50:27,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6464.4,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,22:51:27,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11896.03,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,22:52:52,2358454.7800000007,2817127561,18,UK pounds,UK pounds,7200.14,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,15:27:00,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23222.13,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,15:27:32,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7789.37,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,22:53:45,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4444.16,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,15:30:48,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12563.18,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,15:34:09,2358454.7800000007,3442580184,18,UK pounds,UK pounds,14987.32,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,15:34:18,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11939.32,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,22:56:04,2358454.7800000007,6075359880,18,UK pounds,UK pounds,5000.98,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,15:38:21,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17479.49,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,15:52:27,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5363.22,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,15:54:11,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23181.17,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,15:55:59,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11958.18,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,23:03:05,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10310.02,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,15:58:53,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11932.84,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:09:13,2358454.7800000007,2817127561,18,UK pounds,UK pounds,6996.31,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,16:10:50,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17306.1,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:13:46,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5928.87,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:16:05,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7727.06,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,16:17:47,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12603.13,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,16:18:05,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12553.2,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:20:44,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6501.92,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,16:23:06,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6505.49,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,16:24:31,2358454.7800000007,383897474,18,UK pounds,UK pounds,6402.8,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,23:17:04,2358454.7800000007,4256160164,18,UK pounds,UK pounds,6488.01,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,16:29:28,2358454.7800000007,4256160164,18,UK pounds,UK pounds,6489.58,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,23:19:25,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4890.29,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,23:20:07,2358454.7800000007,4256160164,18,UK pounds,UK pounds,6446.91,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,23:22:49,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11933.4,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:30:48,2358454.7800000007,4798967807,18,UK pounds,UK pounds,22837.59,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,23:23:24,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7766.35,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,16:31:06,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11926.34,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:37:34,2358454.7800000007,4798967807,18,UK pounds,UK pounds,23400.76,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,16:40:50,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7762.11,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,23:27:11,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5366.0,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,23:28:06,2358454.7800000007,2817127561,18,UK pounds,UK pounds,7045.04,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,16:52:38,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5942.69,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,17:04:57,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7725.89,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,17:09:21,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11574.99,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,17:12:26,2358454.7800000007,2496287708,18,UK pounds,UK pounds,6001.73,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,17:12:49,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10304.73,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,23:28:19,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4453.12,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,23:28:31,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4437.41,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,23:28:45,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11517.07,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,17:16:35,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18509.5,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,17:18:05,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18422.73,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,17:18:30,2358454.7800000007,2496287708,18,UK pounds,UK pounds,6006.32,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,17:37:28,2358454.7800000007,4798967807,18,UK pounds,UK pounds,23368.62,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,17:39:11,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5402.32,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,17:42:04,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4956.3,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,17:42:49,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18411.46,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,17:52:01,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11926.11,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,17:59:56,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11464.94,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,18:09:52,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11545.43,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:23:21,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23083.36,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,18:26:57,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4964.43,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:33:19,2358454.7800000007,3442580184,18,UK pounds,UK pounds,15001.58,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:43:06,2358454.7800000007,4798967807,18,UK pounds,UK pounds,23630.2,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,08:32:11,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23291.1,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,08:33:39,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12618.73,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,08:38:07,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5413.76,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,08:40:45,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10132.41,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,08:42:50,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7784.21,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,08:43:13,2358454.7800000007,2496287708,18,UK pounds,UK pounds,5939.93,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,18:48:31,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4915.06,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:48:48,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17333.0,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,08:49:16,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23373.25,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,08:51:15,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17327.79,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,18:51:53,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23400.61,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:55:04,2358454.7800000007,7682719583,18,UK pounds,UK pounds,18199.07,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,18:56:08,2358454.7800000007,3442580184,18,UK pounds,UK pounds,14973.96,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,09:06:02,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17469.65,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,09:06:04,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7764.65,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,09:09:36,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11438.3,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,18:59:44,2358454.7800000007,7826082259,18,UK pounds,UK pounds,11850.47,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,09:14:18,2358454.7800000007,6075359880,18,UK pounds,UK pounds,4933.26,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,09:15:48,2358454.7800000007,7175814455,18,UK pounds,UK pounds,11580.66,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:03:21,2358454.7800000007,4325311548,18,UK pounds,UK pounds,10230.64,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,19:08:52,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5395.23,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:19:46,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6488.13,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:21:26,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23013.78,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:21:34,2358454.7800000007,4798967807,18,UK pounds,UK pounds,22937.48,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,09:36:18,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17153.57,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,09:39:49,2358454.7800000007,2512284139,18,UK pounds,UK pounds,7720.02,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,09:41:43,2358454.7800000007,8088921875,18,UK pounds,UK pounds,4443.02,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:32:18,2358454.7800000007,7735191262,18,UK pounds,UK pounds,17256.25,Normal_Fan_In,Credit card
364980826,23 hours,2022-11-25,09:46:04,2358454.7800000007,2817127561,18,UK pounds,UK pounds,7184.05,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:37:43,2358454.7800000007,9995511940,18,UK pounds,UK pounds,23023.0,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,09:49:38,2358454.7800000007,1610283881,18,UK pounds,UK pounds,5376.62,Normal_Fan_In,Debit card
364980826,23 hours,2022-11-25,19:38:41,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6485.07,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,19:50:00,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6521.87,Normal_Fan_In,ACH
364980826,23 hours,2022-11-25,19:52:42,2358454.7800000007,6519261716,18,UK pounds,UK pounds,6535.1,Normal_Fan_In,Cheque
364980826,23 hours,2022-11-25,19:54:33,2358454.7800000007,6618548980,18,UK pounds,UK pounds,12656.34,Normal_Fan_In,Credit card
